JUSTICE,PHRASE,AT_WINNER_COUNT,AT_LOSER_COUNT,AT_WINNER_PERCENT,AT_LOSER_PERCENT
ROBERTS,going to say,13,10,0.5652173913043478,0.4347826086956522
ROBERTS,dont want to,14,9,0.6086956521739131,0.3913043478260869
ROBERTS,the case is,13,9,0.5909090909090909,0.40909090909090906
ROBERTS,there is no,16,16,0.5,0.5
ROBERTS,your answer to justice,8,4,0.6666666666666666,0.33333333333333337
ROBERTS,the other side,18,12,0.6,0.4
ROBERTS,on the other,15,13,0.5357142857142857,0.4642857142857143
ROBERTS,on behalf of the,32,2,0.9411764705882353,0.05882352941176472
ROBERTS,youve got to,17,11,0.6071428571428571,0.3928571428571429
ROBERTS,because of the,17,4,0.8095238095238095,0.19047619047619047
ROBERTS,do you think,20,6,0.7692307692307693,0.23076923076923073
ROBERTS,why dont you,9,7,0.5625,0.4375
ROBERTS,what about the,13,6,0.6842105263157895,0.3157894736842105
ROBERTS,as opposed to,18,13,0.5806451612903226,0.4193548387096774
ROBERTS,if you have,16,19,0.45714285714285713,0.5428571428571429
ROBERTS,what if the,15,14,0.5172413793103449,0.48275862068965514
ROBERTS,dont have to,14,17,0.45161290322580644,0.5483870967741935
ROBERTS,cause of action,32,16,0.6666666666666666,0.33333333333333337
ROBERTS,oral argument of,42,11,0.7924528301886793,0.2075471698113207
ROBERTS,the fact that,24,15,0.6153846153846154,0.3846153846153846
ROBERTS,whether or not,24,19,0.5581395348837209,0.4418604651162791
ROBERTS,one of the,33,23,0.5892857142857143,0.4107142857142857
ROBERTS,in this case,25,38,0.3968253968253968,0.6031746031746033
ROBERTS,would have thought,16,11,0.5925925925925926,0.40740740740740744
ROBERTS,with respect to the,17,12,0.5862068965517241,0.4137931034482759
ROBERTS,answer to justice,14,6,0.7,0.30000000000000004
ROBERTS,you dont have,19,18,0.5135135135135135,0.4864864864864865
ROBERTS,thank you mr,10,6,0.625,0.375
ROBERTS,it would be,26,10,0.7222222222222222,0.2777777777777778
ROBERTS,in that case,19,12,0.6129032258064516,0.3870967741935484
ROBERTS,that would be,23,19,0.5476190476190477,0.45238095238095233
ROBERTS,on behalf of,51,13,0.796875,0.203125
ROBERTS,im not sure,16,12,0.5714285714285714,0.4285714285714286
ROBERTS,your answer to,13,9,0.5909090909090909,0.40909090909090906
ROBERTS,is going to,36,43,0.45569620253164556,0.5443037974683544
ROBERTS,not going to,32,22,0.5925925925925926,0.40740740740740744
ROBERTS,are going to,39,18,0.6842105263157895,0.3157894736842105
ROBERTS,it seems to me,33,26,0.559322033898305,0.44067796610169496
ROBERTS,it seems to,39,31,0.5571428571428572,0.44285714285714284
ROBERTS,you have to,35,36,0.49295774647887325,0.5070422535211268
ROBERTS,seems to me,45,43,0.5113636363636364,0.48863636363636365
ROBERTS,thank you counsel,22,12,0.6470588235294118,0.3529411764705882
ROBERTS,going to be,59,50,0.5412844036697247,0.45871559633027525
ROBERTS,the district court,31,19,0.62,0.38
ROBERTS,in other words,51,48,0.5151515151515151,0.48484848484848486
ROBERTS,with respect to,38,46,0.4523809523809524,0.5476190476190477
ROBERTS,you say well,3,8,0.2727272727272727,0.7272727272727273
ROBERTS,there may be,2,12,0.14285714285714285,0.8571428571428572
ROBERTS,terms of the,5,9,0.35714285714285715,0.6428571428571428
ROBERTS,going to go,2,8,0.2,0.8
ROBERTS,if there is,2,8,0.2,0.8
ROBERTS,have to say,3,6,0.3333333333333333,0.6666666666666667
ROBERTS,as matter of,0,0,,
ROBERTS,youre going to,8,11,0.42105263157894735,0.5789473684210527
ROBERTS,but if you,10,10,0.5,0.5
ROBERTS,go back and,4,10,0.2857142857142857,0.7142857142857143
ROBERTS,based on the,4,14,0.2222222222222222,0.7777777777777778
ROBERTS,is going to be,15,15,0.5,0.5
ROBERTS,going to do,3,8,0.2727272727272727,0.7272727272727273
ROBERTS,but you dont,3,6,0.3333333333333333,0.6666666666666667
ROBERTS,to do with,7,10,0.4117647058823529,0.5882352941176471
ROBERTS,my point is,4,9,0.3076923076923077,0.6923076923076923
ROBERTS,know what the,4,8,0.3333333333333333,0.6666666666666667
ROBERTS,to say well,2,10,0.16666666666666666,0.8333333333333334
ROBERTS,as far as,2,6,0.25,0.75
ROBERTS,up on justice,3,5,0.375,0.625
ROBERTS,we have to,9,6,0.6,0.4
ROBERTS,the right to,11,18,0.3793103448275862,0.6206896551724138
ROBERTS,this case is,2,7,0.2222222222222222,0.7777777777777778
ROBERTS,do you know,6,11,0.35294117647058826,0.6470588235294117
ROBERTS,that this is,6,11,0.35294117647058826,0.6470588235294117
ROBERTS,this is the,1,8,0.1111111111111111,0.8888888888888888
ROBERTS,it may be,3,9,0.25,0.75
ROBERTS,thats going to,5,13,0.2777777777777778,0.7222222222222222
ROBERTS,and all that,5,6,0.45454545454545453,0.5454545454545454
ROBERTS,the case is submitted,5,8,0.38461538461538464,0.6153846153846154
ROBERTS,they want to,6,13,0.3157894736842105,0.6842105263157895
ROBERTS,would be the,11,8,0.5789473684210527,0.42105263157894735
ROBERTS,they have to,7,12,0.3684210526315789,0.631578947368421
ROBERTS,the federal government,6,10,0.375,0.625
ROBERTS,get back to,3,5,0.375,0.625
ROBERTS,the end of,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,to me that the,5,5,0.5,0.5
ROBERTS,in the first,8,8,0.5,0.5
ROBERTS,to me to,11,11,0.5,0.5
ROBERTS,its not just,4,5,0.4444444444444444,0.5555555555555556
ROBERTS,in favor of,5,6,0.45454545454545453,0.5454545454545454
ROBERTS,court of appeals,11,4,0.7333333333333333,0.2666666666666667
ROBERTS,to say that,11,11,0.5,0.5
ROBERTS,why is that,6,9,0.4,0.6
ROBERTS,seems to me,45,43,0.5113636363636364,0.48863636363636365
ROBERTS,that it would,5,5,0.5,0.5
ROBERTS,was going to,4,4,0.5,0.5
ROBERTS,the united states,16,14,0.5333333333333333,0.4666666666666667
ROBERTS,that the federal,4,6,0.4,0.6
ROBERTS,if the state,3,8,0.2727272727272727,0.7272727272727273
ROBERTS,have to do,7,12,0.3684210526315789,0.631578947368421
ROBERTS,is that the,21,26,0.44680851063829785,0.5531914893617021
ROBERTS,of the things,0,3,0.0,1.0
ROBERTS,if you had,1,8,0.1111111111111111,0.8888888888888888
ROBERTS,you saying that,5,5,0.5,0.5
ROBERTS,question of whether,3,4,0.42857142857142855,0.5714285714285714
ROBERTS,that there is,13,7,0.65,0.35
ROBERTS,for them to,5,5,0.5,0.5
ROBERTS,in federal court,9,6,0.6,0.4
ROBERTS,be the same,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,your answer to,13,9,0.5909090909090909,0.40909090909090906
ROBERTS,me that the,16,7,0.6956521739130435,0.30434782608695654
ROBERTS,even though the,11,9,0.55,0.44999999999999996
ROBERTS,look at the,7,17,0.2916666666666667,0.7083333333333333
ROBERTS,your argument is,3,4,0.42857142857142855,0.5714285714285714
ROBERTS,and if you,4,7,0.36363636363636365,0.6363636363636364
ROBERTS,when you say,7,5,0.5833333333333334,0.41666666666666663
ROBERTS,the united states as,3,5,0.375,0.625
ROBERTS,to be an,4,5,0.4444444444444444,0.5555555555555556
ROBERTS,on behalf of,51,13,0.796875,0.203125
ROBERTS,in the case,6,9,0.4,0.6
ROBERTS,all of the,6,6,0.5,0.5
ROBERTS,the other way,10,8,0.5555555555555556,0.4444444444444444
ROBERTS,where you have,3,5,0.375,0.625
ROBERTS,in the state,5,6,0.45454545454545453,0.5454545454545454
ROBERTS,say this is,5,6,0.45454545454545453,0.5454545454545454
ROBERTS,the question is,3,6,0.3333333333333333,0.6666666666666667
ROBERTS,you have no,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,they are not,4,2,0.6666666666666666,0.33333333333333337
ROBERTS,well hear argument next,0,0,,
ROBERTS,is not the,5,7,0.4166666666666667,0.5833333333333333
ROBERTS,it is not,6,4,0.6,0.4
ROBERTS,we will hear,4,2,0.6666666666666666,0.33333333333333337
ROBERTS,you know the,19,13,0.59375,0.40625
ROBERTS,all the time,5,3,0.625,0.375
ROBERTS,have to be,13,13,0.5,0.5
ROBERTS,im going to,10,12,0.45454545454545453,0.5454545454545454
ROBERTS,and it seems to me,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,we know that,6,6,0.5,0.5
ROBERTS,that would have,4,5,0.4444444444444444,0.5555555555555556
ROBERTS,that was the,4,7,0.36363636363636365,0.6363636363636364
ROBERTS,on the basis,3,5,0.375,0.625
ROBERTS,to have to,4,8,0.3333333333333333,0.6666666666666667
ROBERTS,in every case,5,7,0.4166666666666667,0.5833333333333333
ROBERTS,do you agree,10,5,0.6666666666666666,0.33333333333333337
ROBERTS,at that point,9,2,0.8181818181818182,0.18181818181818177
ROBERTS,under your theory,6,10,0.375,0.625
ROBERTS,they dont have,6,6,0.5,0.5
ROBERTS,answer to justice,14,6,0.7,0.30000000000000004
ROBERTS,the question of,9,9,0.5,0.5
ROBERTS,have the right,5,7,0.4166666666666667,0.5833333333333333
ROBERTS,that would be,23,19,0.5476190476190477,0.45238095238095233
ROBERTS,of the case,6,3,0.6666666666666666,0.33333333333333337
ROBERTS,your position is,4,6,0.4,0.6
ROBERTS,of course the,9,7,0.5625,0.4375
ROBERTS,hear argument next,0,0,,
ROBERTS,dont see how,6,4,0.6,0.4
ROBERTS,something like that,5,4,0.5555555555555556,0.4444444444444444
ROBERTS,there was no,10,10,0.5,0.5
ROBERTS,and you know,4,4,0.5,0.5
ROBERTS,point is that,7,7,0.5,0.5
ROBERTS,look at it,8,4,0.6666666666666666,0.33333333333333337
ROBERTS,of the statute,8,3,0.7272727272727273,0.2727272727272727
ROBERTS,that if you,9,7,0.5625,0.4375
ROBERTS,im looking at,9,8,0.5294117647058824,0.47058823529411764
ROBERTS,its kind of,10,7,0.5882352941176471,0.4117647058823529
ROBERTS,in other words,51,48,0.5151515151515151,0.48484848484848486
ROBERTS,have to have,5,4,0.5555555555555556,0.4444444444444444
ROBERTS,if you think,4,3,0.5714285714285714,0.4285714285714286
ROBERTS,united states as,4,5,0.4444444444444444,0.5555555555555556
ROBERTS,that you could,6,4,0.6,0.4
ROBERTS,to go to,6,3,0.6666666666666666,0.33333333333333337
ROBERTS,finish your sentence,0,0,,
ROBERTS,would not be,7,8,0.4666666666666667,0.5333333333333333
ROBERTS,and they say,6,4,0.6,0.4
ROBERTS,on the other side,10,11,0.47619047619047616,0.5238095238095238
ROBERTS,of the united,9,4,0.6923076923076923,0.3076923076923077
ROBERTS,you get to,7,3,0.7,0.30000000000000004
ROBERTS,as amicus curiae supporting,1,0,1.0,0.0
ROBERTS,it doesnt say,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,this type of,9,6,0.6,0.4
ROBERTS,going to have,10,9,0.5263157894736842,0.4736842105263158
ROBERTS,not have been,3,5,0.375,0.625
ROBERTS,that you have,5,7,0.4166666666666667,0.5833333333333333
ROBERTS,you think its,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,to look at,8,13,0.38095238095238093,0.6190476190476191
ROBERTS,what do you,9,5,0.6428571428571429,0.3571428571428571
ROBERTS,first this morning in,10,4,0.7142857142857143,0.2857142857142857
ROBERTS,do you agree that,7,2,0.7777777777777778,0.2222222222222222
ROBERTS,would have thought,16,11,0.5925925925925926,0.40740740740740744
ROBERTS,the united states as amicus,3,3,0.5,0.5
ROBERTS,you look at,4,8,0.3333333333333333,0.6666666666666667
ROBERTS,rebuttal argument of,7,1,0.875,0.125
ROBERTS,is that it,9,5,0.6428571428571429,0.3571428571428571
ROBERTS,the basis of,3,4,0.42857142857142855,0.5714285714285714
ROBERTS,are going to be,9,5,0.6428571428571429,0.3571428571428571
ROBERTS,you would say,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,in other words if,7,6,0.5384615384615384,0.46153846153846156
ROBERTS,you agree that,12,4,0.75,0.25
ROBERTS,alderson reporting company,0,0,,
ROBERTS,as opposed to,18,13,0.5806451612903226,0.4193548387096774
ROBERTS,that they are,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,but that doesnt,5,5,0.5,0.5
ROBERTS,in this case,25,38,0.3968253968253968,0.6031746031746033
ROBERTS,in which the,10,5,0.6666666666666666,0.33333333333333337
ROBERTS,of the other,5,6,0.45454545454545453,0.5454545454545454
ROBERTS,youre talking about,8,10,0.4444444444444444,0.5555555555555556
ROBERTS,lets say you,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,of whether or,4,5,0.4444444444444444,0.5555555555555556
ROBERTS,in way that,0,0,,
ROBERTS,the benefit of,4,2,0.6666666666666666,0.33333333333333337
ROBERTS,whether or not,24,19,0.5581395348837209,0.4418604651162791
ROBERTS,you are going to,8,2,0.8,0.19999999999999996
ROBERTS,that we have,5,3,0.625,0.375
ROBERTS,going to have to,4,6,0.4,0.6
ROBERTS,to me that,24,19,0.5581395348837209,0.4418604651162791
ROBERTS,you say that,5,5,0.5,0.5
ROBERTS,thank you counsel,22,12,0.6470588235294118,0.3529411764705882
ROBERTS,is the one,7,2,0.7777777777777778,0.2222222222222222
ROBERTS,at the time,7,7,0.5,0.5
ROBERTS,the other side,18,12,0.6,0.4
ROBERTS,and the judge,4,2,0.6666666666666666,0.33333333333333337
ROBERTS,be able to,14,15,0.4827586206896552,0.5172413793103448
ROBERTS,when youre talking about,5,2,0.7142857142857143,0.2857142857142857
ROBERTS,but its not,3,9,0.25,0.75
ROBERTS,going to be,59,50,0.5412844036697247,0.45871559633027525
ROBERTS,of the state,8,7,0.5333333333333333,0.4666666666666667
ROBERTS,seems to me to,6,6,0.5,0.5
ROBERTS,your friend on the,5,4,0.5555555555555556,0.4444444444444444
ROBERTS,on behalf of the united,6,2,0.75,0.25
ROBERTS,this case the,2,7,0.2222222222222222,0.7777777777777778
ROBERTS,you want to,13,15,0.4642857142857143,0.5357142857142857
ROBERTS,would have to,6,9,0.4,0.6
ROBERTS,if you have,16,19,0.45714285714285713,0.5428571428571429
ROBERTS,you have the,5,14,0.2631578947368421,0.736842105263158
ROBERTS,its going to be,7,5,0.5833333333333334,0.41666666666666663
ROBERTS,the case in,2,2,0.5,0.5
ROBERTS,if you are,7,4,0.6363636363636364,0.36363636363636365
ROBERTS,cause of action,32,16,0.6666666666666666,0.33333333333333337
ROBERTS,the one that,6,6,0.5,0.5
ROBERTS,so you think,11,6,0.6470588235294118,0.3529411764705882
ROBERTS,how do we,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,other words the,9,8,0.5294117647058824,0.47058823529411764
ROBERTS,talking about the,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,are you saying,8,5,0.6153846153846154,0.3846153846153846
ROBERTS,states as amicus,4,3,0.5714285714285714,0.4285714285714286
ROBERTS,to do that,10,7,0.5882352941176471,0.4117647058823529
ROBERTS,doesnt have to,5,7,0.4166666666666667,0.5833333333333333
ROBERTS,theyre going to,14,8,0.6363636363636364,0.36363636363636365
ROBERTS,looking at the,9,4,0.6923076923076923,0.3076923076923077
ROBERTS,and it seems,9,8,0.5294117647058824,0.47058823529411764
ROBERTS,or is it,9,5,0.6428571428571429,0.3571428571428571
ROBERTS,and the court,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,the state court,11,8,0.5789473684210527,0.42105263157894735
ROBERTS,as amicus curiae,7,3,0.7,0.30000000000000004
ROBERTS,that doesnt mean,4,5,0.4444444444444444,0.5555555555555556
ROBERTS,have to go,9,5,0.6428571428571429,0.3571428571428571
ROBERTS,have the right to,5,5,0.5,0.5
ROBERTS,what if you,9,4,0.6923076923076923,0.3076923076923077
ROBERTS,has to be,12,8,0.6,0.4
ROBERTS,to make sure,7,5,0.5833333333333334,0.41666666666666663
ROBERTS,that you know,3,5,0.375,0.625
ROBERTS,the scope of,5,5,0.5,0.5
ROBERTS,to suggest that,4,2,0.6666666666666666,0.33333333333333337
ROBERTS,is going to,36,43,0.45569620253164556,0.5443037974683544
ROBERTS,and you say,10,9,0.5263157894736842,0.4736842105263158
ROBERTS,with respect to,38,46,0.4523809523809524,0.5476190476190477
ROBERTS,of what the,2,5,0.2857142857142857,0.7142857142857143
ROBERTS,would be no,5,3,0.625,0.375
ROBERTS,supposed to be,7,3,0.7,0.30000000000000004
ROBERTS,dont have to,14,17,0.45161290322580644,0.5483870967741935
ROBERTS,end of the,7,5,0.5833333333333334,0.41666666666666663
ROBERTS,you know that,6,8,0.42857142857142855,0.5714285714285714
ROBERTS,that there was,10,8,0.5555555555555556,0.4444444444444444
ROBERTS,for you to,7,4,0.6363636363636364,0.36363636363636365
ROBERTS,what if the,15,14,0.5172413793103449,0.48275862068965514
ROBERTS,say you have,6,4,0.6,0.4
ROBERTS,if you dont,6,9,0.4,0.6
ROBERTS,agree with you,8,5,0.6153846153846154,0.3846153846153846
ROBERTS,to go through,6,4,0.6,0.4
ROBERTS,you dont have to,7,8,0.4666666666666667,0.5333333333333333
ROBERTS,the thank you,1,0,1.0,0.0
ROBERTS,there would be,12,7,0.631578947368421,0.368421052631579
ROBERTS,were going to,15,21,0.4166666666666667,0.5833333333333333
ROBERTS,can finish your,8,2,0.8,0.19999999999999996
ROBERTS,do you have,10,12,0.45454545454545453,0.5454545454545454
ROBERTS,im not sure,16,12,0.5714285714285714,0.4285714285714286
ROBERTS,thank you mr,10,6,0.625,0.375
ROBERTS,im not going to,5,3,0.625,0.375
ROBERTS,your friend on,5,4,0.5555555555555556,0.4444444444444444
ROBERTS,is supposed to,3,3,0.5,0.5
ROBERTS,that it was,11,6,0.6470588235294118,0.3529411764705882
ROBERTS,rather than the,6,4,0.6,0.4
ROBERTS,or not the,9,7,0.5625,0.4375
ROBERTS,to the extent,6,7,0.46153846153846156,0.5384615384615384
ROBERTS,argument is that,5,2,0.7142857142857143,0.2857142857142857
ROBERTS,you say it,2,4,0.3333333333333333,0.6666666666666667
ROBERTS,part of the,15,6,0.7142857142857143,0.2857142857142857
ROBERTS,not going to,32,22,0.5925925925925926,0.40740740740740744
ROBERTS,it seems to,39,31,0.5571428571428572,0.44285714285714284
ROBERTS,going to look,5,4,0.5555555555555556,0.4444444444444444
ROBERTS,but you know,7,5,0.5833333333333334,0.41666666666666663
ROBERTS,it seems to me,33,26,0.559322033898305,0.44067796610169496
ROBERTS,it turns out,12,6,0.6666666666666666,0.33333333333333337
ROBERTS,your argument that,3,2,0.6,0.4
ROBERTS,that you dont,7,5,0.5833333333333334,0.41666666666666663
ROBERTS,they are going,5,3,0.625,0.375
ROBERTS,this is not,8,3,0.7272727272727273,0.2727272727272727
ROBERTS,to me to be,7,7,0.5,0.5
ROBERTS,would have been,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,out of the,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,dont want to,14,9,0.6086956521739131,0.3913043478260869
ROBERTS,on the other,15,13,0.5357142857142857,0.4642857142857143
ROBERTS,to be able to,5,4,0.5555555555555556,0.4444444444444444
ROBERTS,in terms of,6,7,0.46153846153846156,0.5384615384615384
ROBERTS,there is no,16,16,0.5,0.5
ROBERTS,how do you,8,7,0.5333333333333333,0.4666666666666667
ROBERTS,your answer to justice,8,4,0.6666666666666666,0.33333333333333337
ROBERTS,we are going,10,4,0.7142857142857143,0.2857142857142857
ROBERTS,other words if,10,6,0.625,0.375
ROBERTS,you know if,8,4,0.6666666666666666,0.33333333333333337
ROBERTS,have the same,8,2,0.8,0.19999999999999996
ROBERTS,even if you,6,6,0.5,0.5
ROBERTS,and say well,7,2,0.7777777777777778,0.2222222222222222
ROBERTS,say that the,11,9,0.55,0.44999999999999996
ROBERTS,the fact that,24,15,0.6153846153846154,0.3846153846153846
ROBERTS,the same as,6,3,0.6666666666666666,0.33333333333333337
ROBERTS,it is the,9,4,0.6923076923076923,0.3076923076923077
ROBERTS,that is not,5,4,0.5555555555555556,0.4444444444444444
ROBERTS,you could have,6,4,0.6,0.4
ROBERTS,were talking about,9,4,0.6923076923076923,0.3076923076923077
ROBERTS,seem to me,7,4,0.6363636363636364,0.36363636363636365
ROBERTS,one of the,33,23,0.5892857142857143,0.4107142857142857
ROBERTS,how does that,5,5,0.5,0.5
ROBERTS,why dont you,9,7,0.5625,0.4375
ROBERTS,the sort of,5,3,0.625,0.375
ROBERTS,are talking about,3,4,0.42857142857142855,0.5714285714285714
ROBERTS,and you have,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,the first place,5,3,0.625,0.375
ROBERTS,in other words the,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,the case is,13,9,0.5909090909090909,0.40909090909090906
ROBERTS,going to say,13,10,0.5652173913043478,0.4347826086956522
ROBERTS,mean if you,9,6,0.6,0.4
ROBERTS,the district court,31,19,0.62,0.38
ROBERTS,are not going,5,3,0.625,0.375
ROBERTS,you have to,35,36,0.49295774647887325,0.5070422535211268
ROBERTS,what about the,13,6,0.6842105263157895,0.3157894736842105
ROBERTS,morning in case,15,4,0.7894736842105263,0.21052631578947367
ROBERTS,it in the,3,5,0.375,0.625
ROBERTS,the court of appeals,9,3,0.75,0.25
ROBERTS,this is what,7,3,0.7,0.30000000000000004
ROBERTS,are going to,39,18,0.6842105263157895,0.3157894736842105
ROBERTS,you think the,13,8,0.6190476190476191,0.38095238095238093
ROBERTS,youre saying is,4,4,0.5,0.5
ROBERTS,the point is,8,2,0.8,0.19999999999999996
ROBERTS,well this is,5,0,1.0,0.0
ROBERTS,with respect to the,17,12,0.5862068965517241,0.4137931034482759
ROBERTS,you would have,10,7,0.5882352941176471,0.4117647058823529
ROBERTS,is that you,13,7,0.65,0.35
ROBERTS,you dont have,19,18,0.5135135135135135,0.4864864864864865
ROBERTS,friend on the other,5,5,0.5,0.5
ROBERTS,of the pe,17,2,0.8947368421052632,0.10526315789473684
ROBERTS,on behalf of the,32,2,0.9411764705882353,0.05882352941176472
ROBERTS,you are going,9,2,0.8181818181818182,0.18181818181818177
ROBERTS,its in the,3,6,0.3333333333333333,0.6666666666666667
ROBERTS,to be the,15,8,0.6521739130434783,0.34782608695652173
ROBERTS,it seems to me that,15,10,0.6,0.4
ROBERTS,dont have the,10,4,0.7142857142857143,0.2857142857142857
ROBERTS,we ought to,8,3,0.7272727272727273,0.2727272727272727
ROBERTS,doesnt mean that,4,3,0.5714285714285714,0.4285714285714286
ROBERTS,seems to me that,18,15,0.5454545454545454,0.4545454545454546
ROBERTS,when you have,6,3,0.6666666666666666,0.33333333333333337
ROBERTS,what is the,14,8,0.6363636363636364,0.36363636363636365
ROBERTS,well hear argument first this,0,0,,
ROBERTS,in light of,7,3,0.7,0.30000000000000004
ROBERTS,its going to,16,8,0.6666666666666666,0.33333333333333337
ROBERTS,seems to me to be,3,3,0.5,0.5
ROBERTS,the idea that,6,4,0.6,0.4
ROBERTS,that there are,6,2,0.75,0.25
ROBERTS,other words it,7,10,0.4117647058823529,0.5882352941176471
ROBERTS,you have an,14,11,0.56,0.43999999999999995
ROBERTS,go to the,7,4,0.6363636363636364,0.36363636363636365
ROBERTS,youve got to,17,11,0.6071428571428571,0.3928571428571429
ROBERTS,at the end,9,4,0.6923076923076923,0.3076923076923077
ROBERTS,going to get,3,5,0.375,0.625
ROBERTS,in your brief,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,to be that,8,5,0.6153846153846154,0.3846153846153846
ROBERTS,is there any,10,6,0.625,0.375
ROBERTS,oral argument of,42,11,0.7924528301886793,0.2075471698113207
ROBERTS,have to pay,8,3,0.7272727272727273,0.2727272727272727
ROBERTS,hes going to,9,2,0.8181818181818182,0.18181818181818177
ROBERTS,other words you,10,10,0.5,0.5
ROBERTS,under your view,7,3,0.7,0.30000000000000004
ROBERTS,the court of,17,4,0.8095238095238095,0.19047619047619047
ROBERTS,it would be,26,10,0.7222222222222222,0.2777777777777778
ROBERTS,back to the,8,3,0.7272727272727273,0.2727272727272727
ROBERTS,to you know,4,1,0.8,0.19999999999999996
ROBERTS,well hear argument,13,3,0.8125,0.1875
ROBERTS,do you think,20,6,0.7692307692307693,0.23076923076923073
ROBERTS,because of the,17,4,0.8095238095238095,0.19047619047619047
ROBERTS,that you can,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,well but the,8,1,0.8888888888888888,0.11111111111111116
ROBERTS,in other words you,7,6,0.5384615384615384,0.46153846153846156
ROBERTS,the nature of,5,3,0.625,0.375
ROBERTS,that its not,5,2,0.7142857142857143,0.2857142857142857
ROBERTS,the solicitor general,9,2,0.8181818181818182,0.18181818181818177
ROBERTS,of course you,8,2,0.8,0.19999999999999996
ROBERTS,and then the,14,6,0.7,0.30000000000000004
ROBERTS,one of those,7,3,0.7,0.30000000000000004
ROBERTS,even if the,8,4,0.6666666666666666,0.33333333333333337
ROBERTS,on the merits,20,3,0.8695652173913043,0.13043478260869568
ROBERTS,in that case,19,12,0.6129032258064516,0.3870967741935484
ROBERTS,be subject to,9,3,0.75,0.25
ROBERTS,you think that,12,1,0.9230769230769231,0.07692307692307687
ROBERTS,in the statute,10,1,0.9090909090909091,0.09090909090909094
ROBERTS,alderson reporting company,0,0,,
ROBERTS,other words it,7,10,0.4117647058823529,0.5882352941176471
ROBERTS,behalf of the pe,9,0,1.0,0.0
ROBERTS,amicus curiae supporting,1,0,1.0,0.0
ROBERTS,that there are,6,2,0.75,0.25
ROBERTS,united states as amicus curiae,4,3,0.5714285714285714,0.4285714285714286
ROBERTS,rebuttal argument of,7,1,0.875,0.125
ROBERTS,behalf of the united,6,2,0.75,0.25
ROBERTS,states as amicus,4,3,0.5714285714285714,0.4285714285714286
ROBERTS,are talking about,3,4,0.42857142857142855,0.5714285714285714
ROBERTS,argument first this morning,4,2,0.6666666666666666,0.33333333333333337
ROBERTS,as amicus curiae,7,3,0.7,0.30000000000000004
ROBERTS,and the court,6,5,0.5454545454545454,0.4545454545454546
ROBERTS,the thank you,1,0,1.0,0.0
ROBERTS,states as amicus curiae supporting,0,0,,
ROBERTS,and the judge,4,2,0.6666666666666666,0.33333333333333337
ROBERTS,as amicus curiae supporting,1,0,1.0,0.0
ROBERTS,other words if,10,6,0.625,0.375
ROBERTS,the united states as amicus,3,3,0.5,0.5
ROBERTS,states as amicus curiae,4,3,0.5714285714285714,0.4285714285714286
ROBERTS,of the pe,17,2,0.8947368421052632,0.10526315789473684
ROBERTS,well hear argument first,0,0,,
ROBERTS,hear argument first this morning,0,0,,
ROBERTS,united states as amicus,4,3,0.5714285714285714,0.4285714285714286
ROBERTS,in other words you,7,6,0.5384615384615384,0.46153846153846156
ROBERTS,on behalf of the pe,9,0,1.0,0.0
ROBERTS,first this morning in,10,4,0.7142857142857143,0.2857142857142857
ROBERTS,have to pay,8,3,0.7272727272727273,0.2727272727272727
ROBERTS,well hear argument first this,0,0,,
ROBERTS,have to go,9,5,0.6428571428571429,0.3571428571428571
ROBERTS,were talking about,9,4,0.6923076923076923,0.3076923076923077
ROBERTS,they are going to,5,3,0.625,0.375
ROBERTS,to go to,6,3,0.6666666666666666,0.33333333333333337
ROBERTS,first this morning,10,4,0.7142857142857143,0.2857142857142857
ROBERTS,the court of appeals,9,3,0.75,0.25
ROBERTS,on behalf of the united,6,2,0.75,0.25
ROBERTS,im not going,5,3,0.625,0.375
ROBERTS,we are going to,10,4,0.7142857142857143,0.2857142857142857
ROBERTS,hear argument first this,0,0,,
ROBERTS,in other words the,8,6,0.5714285714285714,0.4285714285714286
ROBERTS,and say well,7,2,0.7777777777777778,0.2222222222222222
ROBERTS,doesnt mean that,4,3,0.5714285714285714,0.4285714285714286
ROBERTS,they are going,5,3,0.625,0.375
ROBERTS,hear argument first,0,0,,
ROBERTS,in other words it,7,7,0.5,0.5
ROBERTS,you are going to,8,2,0.8,0.19999999999999996
ROBERTS,are not going,5,3,0.625,0.375
ROBERTS,argument first this morning in,4,2,0.6666666666666666,0.33333333333333337
ROBERTS,when you have,6,3,0.6666666666666666,0.33333333333333337
